target,id,date,user,text,year,month,day,hour
0,1678242291,2009-05-02 09:02:32,kathleenwebb,check out my protein folds background it s awesome Just have to learn these structures now,2009,5,2,9
0,1678276743,2009-05-02 09:09:56,pippatyson,I aint at work cause I feel so crap x,2009,5,2,9
0,1678278127,2009-05-02 09:10:11,seanthegreat012,you went and didnt invite me thats not nice tanner,2009,5,2,9
0,1678425648,2009-05-02 09:40:06,missgreens,i have a habit of picking at my face when im bored stressed or concentrating pretty much always im making myself ugly,2009,5,2,9
0,1678512826,2009-05-02 09:56:49,JulieDelineated,There was a spider on the outside of my door I don t know where it went though and it s not there anymore,2009,5,2,9
0,1678624306,2009-05-02 10:16:22,Beshrkayali,feels so sad because he can t go to EuroDjango,2009,5,2,10
0,1678662916,2009-05-02 10:22:59,Marxk,bad day damn you What kind of ticket sale was that,2009,5,2,10
0,1678808838,2009-05-02 10:46:43,nenalyzed,and I can t do a thing,2009,5,2,10
0,1678815220,2009-05-02 10:47:45,nationalvixen,Sad to see Momma 2 leaving,2009,5,2,10
0,1678879430,2009-05-02 10:58:11,jamieday,is in love with the most beautiful girl in the world and plans on doing everything to get her back,2009,5,2,10
0,1678904906,2009-05-02 11:02:05,Milan_O,Federer needs to fix his back hand,2009,5,2,11
0,1679065703,2009-05-02 11:27:04,ArsenalSarah,I saw thats such a bummer hubby now watching rugby so I don t know what going on,2009,5,2,11
0,1679130676,2009-05-02 11:36:32,Painkiller99,celts are on tnt tonight tell me i can stream it on the web,2009,5,2,11
0,1679207039,2009-05-02 11:47:50,Halzzz,cleaninggg,2009,5,2,11
0,1679446460,2009-05-02 12:22:31,Mcbeardie,are you guys tracking h1n1 cases in FL If not would make good feature on your site especially if cases develop in tally,2009,5,2,12
0,1680126325,2009-05-02 13:57:54,joeterrell,2 50 funnel cakes Almost worth the drive to Indiana I miss Holiday World Hey Paula,2009,5,2,13
0,1680202960,2009-05-02 14:08:17,CR_Interiors,i miss the sun fortworth has been soo gloomy the past few days,2009,5,2,14
0,1680230182,2009-05-02 14:12:04,tiffy91,no its the same day as edgefest lol TEXT ME i dont know why i dont have your number in my phone,2009,5,2,14
0,1680765447,2009-05-02 15:26:42,604mar,Soo jealll I wish I was theerree,2009,5,2,15
0,1680805720,2009-05-02 15:32:16,EZZIEboltGIRL,Although my back is killing me,2009,5,2,15
0,1680877221,2009-05-02 15:42:15,alo_w,Bitchtits bowl just smashed in my hand Now she s in a casserole dish for the night,2009,5,2,15
0,1680913591,2009-05-02 15:47:11,blath,I wonder about that myself Personally I find watching sports to much like sitting on the bench And I d rather be playing,2009,5,2,15
0,1680914430,2009-05-02 15:47:19,nicolekovaleski,me too,2009,5,2,15
0,1680916144,2009-05-02 15:47:32,alisaaaaa,ha i ve neglected my twitter for my tumblr tinkered with my hair boredom is never a good thing,2009,5,2,15
0,1680954137,2009-05-02 15:52:46,trackademicks,Yeah Except mine,2009,5,2,15
0,1681054700,2009-05-02 16:06:36,FOOLYWANG,u never called me and I never got any txt 240 413 8158 u sure u was sendin it 2 the right,2009,5,2,16
0,1681103550,2009-05-02 16:13:19,scotsmanstuart,so what u been upto today then im at work until 10pm again,2009,5,2,16
0,1684815409,2009-05-03 01:07:57,zenFish,I miss the rain,2009,5,3,1
0,1684969272,2009-05-03 01:37:03,amy_tran,i m sorry guys it was a rushed decision,2009,5,3,1
0,1685070476,2009-05-03 01:57:45,PrincessDeekaye,i hope ur ok ppl nowdays smh,2009,5,3,1
0,1685121492,2009-05-03 02:08:17,pingpingss,says good bright sunday morning everyone although i had a bad dream last nite,2009,5,3,2
0,1685128888,2009-05-03 02:09:56,DidiGiggles,i just realized i m only 1 4 filipino therefore only 1 4 as great as manny paquiao and now sad go manny,2009,5,3,2
0,1685145623,2009-05-03 02:13:31,sarah_renee_,I m sorry,2009,5,3,2
0,1685196745,2009-05-03 02:24:58,jewmeg,my feeeeeeeeeeeet hurt,2009,5,3,2
0,1685273997,2009-05-03 02:42:49,MsVences,I wanted to show you some pictures i took before you left you suck,2009,5,3,2
0,1685326928,2009-05-03 02:55:25,MsJerzi,watching Janet and PCD makes me wanna go back to dance class ugH how i miss the art i wanna perform like i did in highschool,2009,5,3,2
0,1685366999,2009-05-03 03:05:07,LincolnChan,Re pinging it s about the little things in life you don t usually notice until it s too late I fully agree,2009,5,3,3
0,1685561523,2009-05-03 03:57:31,rolii,Just here enjoying a late Sat night but my Xbox Live ran out so now i have nothing to do,2009,5,3,3
0,1685648189,2009-05-03 04:22:15,baihaikang,im bored doing homework,2009,5,3,4
0,1685669381,2009-05-03 04:28:45,steveorrell,answer quot no quot end result is still not the image I m looking for That was a short photoshop session Ooh the waste All that film,2009,5,3,4
0,1685691108,2009-05-03 04:35:06,raydran,Savouring her last piece of Hi Chew while watching K ON,2009,5,3,4
0,1685766633,2009-05-03 04:58:33,lukeanderson,Homework,2009,5,3,4
0,1685815243,2009-05-03 05:13:27,CarleyP5,I m sooo mifted grey clods ahead grreat,2009,5,3,5
0,1685841374,2009-05-03 05:21:54,Ironmanlk,fuck keep thinking of you but i do not think i wlll ever get her,2009,5,3,5
0,1685851773,2009-05-03 05:25:16,Bowl_the_Bunny,YTuber s watch and if you can comment on Jess new vid please Her work never gets enough views comments,2009,5,3,5
0,1685852805,2009-05-03 05:25:37,chelbel3,a,2009,5,3,5
0,1685884905,2009-05-03 05:35:38,limeice,Heading off for Kasauli finally in a short while Still have to pack and I didn t even have breakfast today Famished,2009,5,3,5
0,1685951278,2009-05-03 05:57:22,DelBoy822,back in uni for another day,2009,5,3,5
0,1685974559,2009-05-03 06:04:42,xxsabina,not as good weather today as yesterday but it still warm So i shouldn t complain School tomorrow so i guess i have to study and so,2009,5,3,6
0,1686131966,2009-05-03 06:55:45,BrittanyMcfly,my eye still hurts from the hockey stick,2009,5,3,6
0,1686177080,2009-05-03 07:10:07,MFarrugia,Ahhh B3ta scares me If only I were a 40 year old internet virgin with a superiority complex as well,2009,5,3,7
0,1686299046,2009-05-03 07:47:22,flopsyfuzziwugs,dont feel good today,2009,5,3,7
0,1686315914,2009-05-03 07:52:22,kellyissanti,My sunburn hurts,2009,5,3,7
0,1686390458,2009-05-03 08:13:09,TwangTwong,lol yeah ask a ninja is very funny what u up too today I ve been on a train for 4 hours boo,2009,5,3,8
0,1686505277,2009-05-03 08:42:55,N411,Starting to count down to the last exam 23 days to go and then i m free to waste 4 whole months but for now back to revision,2009,5,3,8
0,1686617210,2009-05-03 09:09:13,TheDragonRider,Oh and as you may also conclude for that I missed Saturday Night Live last night with Tracy Morgan and Kelly Clarkson,2009,5,3,9
0,1686684005,2009-05-03 09:24:02,annatoler,This morning I have 2 read 3 chapters 3 looongg Chapters,2009,5,3,9
0,1686731097,2009-05-03 09:34:12,YAJA_,I don t know if I should go to the zoo I hate this weather,2009,5,3,9
0,1686746296,2009-05-03 09:37:29,superdorsa,how i miss being a school girl,2009,5,3,9
0,1686817542,2009-05-03 09:52:31,barbieprincess,First half done it is great Will Spongebob learn to fly Cannot take pics,2009,5,3,9
0,1686867779,2009-05-03 10:02:42,punkypoet,went out last night only had 4 hours of sleep only logical thing to do now is homework right Wish I could ve been to Bamboozle yesterday,2009,5,3,10
0,1686876502,2009-05-03 10:04:26,megwonder,twin has been in some pain How is happy valley And sorry I haven t hit you back but I haven t chatted with anyone no time,2009,5,3,10
0,1686929117,2009-05-03 10:14:36,ZeigHeilTwitler,Macbook has a tiny teency chink in the top aluminium 3 pin plug was left on top of it lol,2009,5,3,10
0,1687062662,2009-05-03 10:39:13,PepperCompinc,I don t wanna work but I have to,2009,5,3,10
0,1687089896,2009-05-03 10:44:08,kimmikazeWbomb,Taking the kids for haircuts Missing Kayla,2009,5,3,10
0,1687218185,2009-05-03 11:05:59,Shando90210,Red Sox won last night 10 6 against Tampa Bay Jason Bay was injured I LOVE JASON BAY,2009,5,3,11
0,1687277167,2009-05-03 11:15:39,itsMayx3,cookies or caramel haha i miss you amp barbara already,2009,5,3,11
0,1687279946,2009-05-03 11:16:06,NikkiCK,I wish my followers were more talkative,2009,5,3,11
0,1687331167,2009-05-03 11:24:37,hoangyenanh,Xa nh th kh ng c m Kh ng mu n m n a u huhu Th vi t trong ng y m,2009,5,3,11
0,1687362911,2009-05-03 11:29:53,Gucci9,I have no followers LOL I suck,2009,5,3,11
0,1687431801,2009-05-03 11:40:52,ineedanickname,Ugh cheap whiskey Gross And i forgot to drink water,2009,5,3,11
0,1687831349,2009-05-03 12:41:49,KimberlySaia,Thanks for the followfriday sorry I m late responding Here s a belated followfriday back,2009,5,3,12
0,1687899187,2009-05-03 12:51:49,tariseasee,but i loooove him,2009,5,3,12
0,1688031908,2009-05-03 13:10:42,overthetopfest,MERZBOW has unfortunately canceled his North American tour as a result of the H1N1 virus pandemic Looking to reschedule a GROWING show,2009,5,3,13
0,1688847706,2009-05-03 15:03:23,jessicamindy,Last night was fun my feet hurt,2009,5,3,15
0,1688890426,2009-05-03 15:09:08,lisaeaster,still wishing i was at bamboozle today missing some amazing bands like a day to remember there for tomorrow amp versaemerge,2009,5,3,15
0,1688896394,2009-05-03 15:09:57,failingwords,lol because my football team can t win a fucking game they re sooooo bad right now,2009,5,3,15
0,1690794244,2009-05-03 19:23:38,peace_love_rosa,aww david cook s brother passed away from brain cancer wishing you the best david,2009,5,3,19
0,1690794620,2009-05-03 19:23:42,isellaa,home from a craazy weekend,2009,5,3,19
0,1690796793,2009-05-03 19:24:00,Missannisaalyia,I feel sorry for David Cook His Brother Died Rest in Peace Adam Cook,2009,5,3,19
0,1690827825,2009-05-03 19:28:17,BahiyahS,Yuuuurrrp Sup lil lady I sooooo miss my phone,2009,5,3,19
0,1691013679,2009-05-03 19:53:54,neo_princess,i m so boring i wanna sleep in chile is so cold brrrrrr i need u,2009,5,3,19
0,1691041764,2009-05-03 19:57:45,mom11561,Did open house in rain No one showed I will get em next week,2009,5,3,19
0,1691196299,2009-05-03 20:18:57,BiGVixXen,I ruined everything,2009,5,3,20
0,1691228227,2009-05-03 20:23:20,lishafbaby,ughhhh im sorry doesnt drama bite the big one,2009,5,3,20
0,1691268235,2009-05-03 20:28:55,ajheb08,Oh no So sad,2009,5,3,20
0,1691891916,2009-05-03 21:50:01,clairelp85,gah I want to get out of this feast day volunteering thing tomorrow can t think of any way except to be sick but then i d feel guilty,2009,5,3,21
0,1692060282,2009-05-03 22:11:31,nattiong,sianz Fb cant support animateed gifs,2009,5,3,22
0,1692168946,2009-05-03 22:25:19,fairfaxbrian,Watching Desperate Housewives at the apartment Work tomorrow Fairfax County Pky amp North Lake Dr,2009,5,3,22
0,1692209217,2009-05-03 22:30:28,DejaMeade,Bamboozle again ruins life every time I look,2009,5,3,22
0,1692248451,2009-05-03 22:35:22,sophiniesom,i don t know what to cook tonight any suggestions,2009,5,3,22
0,1692290451,2009-05-03 22:40:43,xPamela_Laurenx,awesomeee i wanna go to Wango Tango blehh its to hardd to get tickets,2009,5,3,22
0,1692333857,2009-05-03 22:46:19,JameeBean,What a horrible day Found out someone i really like likes someone else And now my bestfriend is mad at me FML,2009,5,3,22
0,1692334292,2009-05-03 22:46:22,sjolieee,tired of this,2009,5,3,22
0,1692367990,2009-05-03 22:50:49,Jennisastar,no baby the movie is horrible the acting the way it was filmed lol lots of people hate it trust me,2009,5,3,22
0,1692520940,2009-05-03 23:10:29,Cortniexoxo,i misses my boyfran,2009,5,3,23
0,1692526466,2009-05-03 23:11:12,Paesana,u should definately have another meet up no one could watch the kids tonight so I m stuck at home,2009,5,3,23
0,1692551735,2009-05-03 23:14:37,HollandMarielle,I wish I could pack my ish up n move to NY tonight,2009,5,3,23
0,1692640075,2009-05-03 23:26:34,lissyvz,I just started again after a 9 year break dropped from Mezzo soprano to first alto,2009,5,3,23
0,1692642232,2009-05-03 23:26:52,ucf0503,thats sad,2009,5,3,23
0,1693018882,2009-05-04 00:21:05,maryc11,Played a concert this afternoon My allergy meds made my mouth all dry,2009,5,4,0
0,1693116250,2009-05-04 00:36:29,carissasays,i miss you i wish you lived closer so i could say quot come the fuck over quot and you could be here in 10m not 3hr,2009,5,4,0
0,1693474617,2009-05-04 01:40:00,TaylorHoward,So sad about John Edwards loved him,2009,5,4,1
0,1693624330,2009-05-04 02:10:38,kasey79,I need to get out of my own head not good,2009,5,4,2
0,1693717163,2009-05-04 02:31:07,Jabber_Wocky,Advil is highly overrated and very ineffective at curing headaches i feel even worse and kinda disoriented,2009,5,4,2
0,1693745335,2009-05-04 02:37:24,seamorgh,oh I wish I was there I totally would have gone with you I love his colors,2009,5,4,2
0,1693849951,2009-05-04 03:01:28,mel95,Just found out that we have school photos tomorrow No i hate the i always look bad and mum is making david amp i have photos together,2009,5,4,3
0,1694082108,2009-05-04 04:00:19,solstyce,nope they covered wolverines peen,2009,5,4,4
0,1694137175,2009-05-04 04:15:17,MistressJoJo,We don t get Bank Holidays off only if you work in a bank,2009,5,4,4
0,1694232529,2009-05-04 04:40:50,IfUSeekWhitney,Heading to sleep gotta get up early Yuck And once again I drank way to much wine tonight I m becoming A wino Scary,2009,5,4,4
0,1694481779,2009-05-04 05:49:40,HevaRobertson,The whole page was full of ur gassness mother is not givin me one sadtimes x,2009,5,4,5
0,1694503330,2009-05-04 05:55:32,odin_doma2,I v been repairing my washing machine Whirlpool AWT 5108 3 almost 4 weeks It s driving me crazy,2009,5,4,5
0,1694524586,2009-05-04 06:01:03,RiaTolstoy,yeeaaaa typical bank holiday monday in blighty it s a gonna rain for a change still gonna get me treader out and get wet whoop whoop,2009,5,4,6
0,1694529814,2009-05-04 06:02:26,LeaTheVoice,on my way to work why can t I just sleep,2009,5,4,6
0,1694581688,2009-05-04 06:16:17,MissxMarisa,Oh how horrific I m sorry to hear that,2009,5,4,6
0,1694769040,2009-05-04 07:03:03,MichaelMillar,blaaaah i have the cold,2009,5,4,7
0,1694855008,2009-05-04 07:22:40,allyroar,I am soooo jealous I miss Kelly,2009,5,4,7
0,1694858761,2009-05-04 07:23:30,hammondz,how far are you with IOP I m at 1400 words,2009,5,4,7
0,1694871925,2009-05-04 07:26:21,TorchwoodCF,In some places you can pay 50 for a decent B amp B bit not up here Much cooler here today,2009,5,4,7
0,1694900448,2009-05-04 07:32:23,BossJune,it s the same here in Berlin cold and windy,2009,5,4,7
0,1694924924,2009-05-04 07:37:23,erinazahara,tak dpt jumpa nadirah othman,2009,5,4,7
0,1694951879,2009-05-04 07:43:02,k_griffiths,very lol it s not that bad at mine but the actual appointment is never at it s scheduled time,2009,5,4,7
0,1694997375,2009-05-04 07:52:22,julieanna321,forgot my lunch today,2009,5,4,7
0,1695020208,2009-05-04 07:56:54,necrogami,I m jealous I haven t been in a few years parents have a boat just stopped going,2009,5,4,7
0,1695106145,2009-05-04 08:13:11,vendibley,not to happy about the rain,2009,5,4,8
0,1695107728,2009-05-04 08:13:28,dansouth,that s just wrong on so many levels,2009,5,4,8
0,1695221757,2009-05-04 08:33:48,druey,I want WLAN,2009,5,4,8
0,1695247587,2009-05-04 08:38:12,kimmyc0le,My day off and I m awake at 730,2009,5,4,8
0,1695306758,2009-05-04 08:48:01,rifkyindra,thinks about this application it s so complicated,2009,5,4,8
0,1695310934,2009-05-04 08:48:40,Wickedness77,This episode of Charmed makes me cry,2009,5,4,8
0,1695338873,2009-05-04 08:53:09,jimfed,At work,2009,5,4,8
0,1695472569,2009-05-04 09:13:22,Misao08,lol I m still on the same page,2009,5,4,9
0,1695574281,2009-05-04 09:27:56,AdrianneFlaye,yeah its too late now i couldn t get hold of anyone and then it started raining i m not actually a big fan of it actually,2009,5,4,9
0,1695617418,2009-05-04 09:33:52,Ultra_Gems,OMG who would believe that O o there too big and there not gonna support when there still recording,2009,5,4,9
0,1695651766,2009-05-04 09:38:31,elkcsr,My cup runneth Empty,2009,5,4,9
0,1695758895,2009-05-04 09:53:03,AmyyRoss,jst about to yet again attempt drama my heads really sore,2009,5,4,9
0,1695955737,2009-05-04 10:18:38,judyr123,been listening to that song all morning so sad,2009,5,4,10
